,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
17523,10266543,1986,Graduate,Widow,110351.9,0,0,2012-08-27,86,505,68,134,82,4,88,1,7,5,8,3,0,1,1,0,0,0,0
17524,10059614,1983,Graduate,Single,113708.7,0,1,2013-04-16,91,1095,114,513,78,92,217,8,8,11,11,5,0,0,1,0,0,0,1
17525,11830920,1957,Graduate,Divorced,84016.5,0,1,2014-06-13,23,246,7,112,1,0,77,1,3,1,4,7,0,0,0,0,0,0,0
17526,14385453,1974,Graduate,Together,34735.1,1,0,2013-02-24,98,0,0,0,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0
17527,7477247,1969,Postgraduate,Divorced,25195.3,1,0,2012-11-20,99,0,8,0,0,3,9,3,1,1,6,8,0,0,0,0,0,0,0
17528,448292,1996,Postgraduate,Together,57563.1,0,0,2013-10-18,26,1030,46,427,259,30,153,4,8,4,6,6,0,0,0,0,0,0,1
17529,11649464,1971,Graduate,Together,61056.0,0,0,2014-05-11,58,281,111,0,84,1,135,1,2,5,5,3,0,0,0,0,0,0,0
17530,4737336,1976,Undergraduate,Single,70107.3,1,0,2014-06-29,72,376,10,21,44,12,17,3,6,4,5,4,0,0,0,1,0,0,0
17531,15610236,1995,Postgraduate,Married,92466.2,0,0,2014-03-07,44,0,92,0,128,27,124,3,3,2,6,3,0,0,0,0,0,0,1
17532,202568,1969,Graduate,Divorced,87023.4,0,0,2013-02-13,14,825,12,121,191,0,61,1,5,12,6,5,0,0,1,1,0,0,0
17533,2586403,1974,Postgraduate,Together,57741.5,1,1,2013-04-20,17,5,2,0,12,0,0,2,0,1,2,5,1,0,0,0,0,0,0
17534,9457568,1957,Postgraduate,Together,89861.3,2,1,2014-05-20,60,327,12,24,85,37,73,7,3,3,4,4,0,0,0,0,1,0,0
17535,3416980,1983,Graduate,Together,107664.2,0,0,2014-01-30,92,566,106,63,87,17,191,1,5,8,9,4,1,0,1,1,1,0,0
17536,2828556,1978,Graduate,Together,15744.2,1,0,2013-01-06,37,0,6,0,7,0,17,2,3,1,3,8,0,0,0,0,0,0,1
17537,5737085,1952,Graduate,Together,12090.4,2,0,2013-02-09,22,0,0,0,38,7,21,1,9,1,4,9,1,0,0,0,0,0,0
17538,10058364,1965,Graduate,Married,103472.8,0,0,2013-02-21,87,320,47,17,90,57,34,3,7,13,6,5,0,0,1,0,0,0,0
17539,10399647,1966,Undergraduate,Divorced,113527.6,0,0,2014-03-25,17,733,144,0,140,9,24,4,5,1,8,5,0,0,0,0,0,1,0
17540,6855102,1991,Graduate,Married,68730.0,0,0,2014-06-06,97,145,74,106,37,0,22,2,10,2,4,6,0,0,0,0,0,0,1
17541,2840764,1967,Graduate,Divorced,92318.6,0,0,2012-08-14,41,409,6,92,92,51,46,1,8,11,5,6,0,0,0,0,0,0,0
17542,9903374,1980,Postgraduate,Widow,111961.2,0,0,2012-11-25,84,1492,32,119,247,51,146,1,5,3,7,3,0,0,1,1,0,0,0
17543,15908843,1991,Graduate,Together,78120.4,1,0,2012-07-30,72,1321,87,120,55,0,30,1,4,3,12,3,0,0,0,1,0,0,0
17544,4036155,1988,Graduate,Together,69182.4,0,1,2012-10-13,25,571,62,178,40,0,50,1,5,3,5,7,0,0,0,0,0,0,0
17545,2169230,1987,Postgraduate,Divorced,88554.4,1,1,2012-12-25,36,225,7,497,48,3,89,1,2,4,2,5,0,0,0,0,0,0,0
17546,15116489,1975,Undergraduate,Divorced,14105.3,1,0,2012-12-15,65,0,1,0,1,0,0,2,2,0,1,7,0,0,0,0,0,0,0
17547,16380108,1964,Postgraduate,Married,28158.0,0,0,2014-04-21,49,506,32,35,116,69,20,3,9,1,4,6,0,0,0,0,0,0,0
17548,7577194,1950,Graduate,Divorced,83781.8,1,1,2013-09-02,88,321,41,88,172,102,160,1,8,1,6,5,0,0,0,0,0,0,0
17549,10658107,1956,Postgraduate,Married,21612.6,1,0,2012-07-30,31,0,8,0,23,0,0,0,1,0,3,6,0,0,0,0,0,0,0
17550,15955276,1992,Postgraduate,Divorced,93752.5,0,0,2013-05-25,70,59,19,0,43,9,0,2,6,3,4,4,1,0,0,0,0,0,0
17551,8688481,1975,Graduate,Single,71966.0,1,1,2014-05-20,22,0,2,0,5,0,10,3,3,1,6,6,0,0,0,0,0,0,0
17552,8150490,1985,Postgraduate,Divorced,113090.6,0,0,2012-10-06,90,1001,26,98,101,0,103,1,4,3,10,2,0,1,1,1,0,0,1
17553,3941863,1950,Postgraduate,Divorced,109590.4,0,0,2013-07-24,13,70,108,346,54,0,10,3,8,8,6,5,0,1,0,0,0,0,0
17554,763823,1957,Graduate,Married,20947.9,1,1,2013-02-22,35,0,2,14,15,0,68,4,2,2,2,6,0,0,0,0,0,0,0
17555,1106010,1980,Undergraduate,Married,67937.6,0,0,2013-05-04,88,0,86,26,0,0,27,4,6,1,4,5,0,0,0,0,0,0,0
17556,15071971,1989,Undergraduate,Married,42826.6,2,0,2013-12-19,88,0,5,127,14,0,0,1,6,4,8,6,0,0,0,0,0,0,0
17557,2701609,1950,Undergraduate,Married,72436.3,1,0,2013-01-12,46,0,10,0,19,0,3,4,1,1,4,8,0,0,0,0,0,0,0
17558,2644541,1969,Graduate,Divorced,86886.4,1,1,2013-11-08,28,1492,34,42,37,41,112,1,6,6,7,6,0,0,0,0,0,0,0
17559,14172824,1981,Postgraduate,Single,70819.0,0,0,2012-09-13,99,308,69,23,65,20,111,1,11,0,9,6,0,0,0,0,0,0,0
17560,8527833,1968,Undergraduate,Single,81140.7,0,1,2012-07-30,64,0,0,4,84,0,3,4,2,3,4,7,0,0,0,0,0,0,1
17561,8486915,1952,Graduate,Single,110076.1,0,1,2014-01-31,29,445,27,60,34,8,64,3,5,3,13,6,0,0,0,1,0,0,0
17562,12632897,1967,Graduate,Married,113345.3,0,0,2013-04-27,9,211,127,120,50,0,93,1,4,7,7,4,0,0,1,0,0,0,0
17563,14001476,1970,Postgraduate,Together,4921.2,1,0,2012-07-30,80,0,0,0,9,0,7,2,1,0,3,7,0,0,0,0,0,0,0
17564,13224445,1977,Postgraduate,Together,32581.2,0,0,2014-04-14,91,0,4,0,41,0,26,3,2,2,3,7,0,0,0,0,1,0,0
17565,15897651,1963,Graduate,Together,109158.5,0,0,2013-06-25,78,636,48,455,245,4,9,1,5,7,13,3,0,0,0,0,1,0,1
17566,14374828,1957,Graduate,Single,114179.8,0,0,2012-10-23,89,918,199,658,67,4,169,1,5,8,9,2,0,1,1,1,0,0,0
17567,4005582,1959,Undergraduate,Married,33225.6,0,0,2014-01-16,80,0,0,0,5,20,23,1,1,1,3,7,0,0,0,0,0,0,0
17568,5239079,1980,Graduate,Divorced,107223.0,0,0,2014-03-29,71,138,2,35,0,0,5,7,7,3,7,9,0,0,0,0,0,0,0
17569,8771879,1965,Graduate,Married,23543.1,1,0,2013-01-18,99,0,3,0,12,0,23,3,2,0,3,7,0,0,0,0,0,0,0
17570,15098766,1983,Graduate,Together,100290.9,0,1,2013-02-02,43,14,0,11,10,26,26,1,3,1,2,4,0,0,0,0,0,0,0
17571,2002909,1979,Postgraduate,Divorced,46978.5,1,1,2013-01-04,91,0,0,0,13,0,1,2,3,1,4,8,1,0,0,0,0,0,0
17572,11419497,1951,Graduate,Together,78544.0,0,0,2014-02-24,51,373,31,15,76,3,244,2,9,3,8,8,0,0,0,0,0,0,0
17573,10632459,1995,Postgraduate,Single,63641.2,0,0,2014-01-25,75,0,33,2,105,0,12,1,5,1,12,7,0,0,0,0,0,0,0
17574,14381582,1964,Postgraduate,Single,106151.7,0,0,2012-07-30,99,582,61,265,259,14,148,3,5,8,8,4,0,1,0,0,0,0,1
17575,2666065,1967,Graduate,Single,25310.1,1,0,2014-05-08,99,0,0,0,0,0,1,3,2,1,3,6,0,0,0,0,0,0,0
17576,10266666,1980,Graduate,Married,113461.0,0,0,2014-01-22,0,113,90,206,39,0,142,1,7,6,12,4,0,1,1,1,0,0,1
17577,11035201,1965,Postgraduate,Single,113249.6,0,0,2012-09-05,81,1429,13,40,74,0,59,1,5,2,9,2,0,1,0,1,0,0,1
17578,1232813,1988,Undergraduate,Single,108785.7,2,0,2013-03-06,50,141,16,78,18,0,130,1,5,0,7,4,0,0,0,0,0,0,0
17579,8892309,1963,Postgraduate,Divorced,91624.5,0,0,2012-07-30,33,346,16,84,111,58,10,1,12,1,3,8,0,0,0,0,0,0,0
17580,9042946,1979,Undergraduate,Together,73285.6,2,0,2012-12-15,0,0,30,0,259,0,103,3,3,1,2,4,0,0,0,0,0,0,0
17581,16535365,1961,Graduate,Single,113083.5,0,0,2013-03-10,27,536,123,481,74,164,106,1,7,6,8,3,0,1,1,1,0,0,1
17582,14105494,1971,Postgraduate,Together,46654.8,0,0,2012-07-30,64,1092,3,0,0,3,100,4,8,4,4,3,0,0,0,0,0,0,0
17583,13190112,1996,Postgraduate,Married,97632.1,0,0,2012-11-04,94,192,15,83,48,0,27,1,9,5,11,5,0,0,0,0,0,0,0
17584,4078236,1972,Graduate,Single,50114.7,0,0,2012-09-04,63,715,187,0,99,60,82,1,7,2,11,4,0,0,0,1,0,0,0
17585,3124855,1966,Postgraduate,Married,22693.9,1,0,2013-01-28,11,0,0,0,18,0,0,2,2,1,3,6,0,0,0,0,0,0,0
17586,7213343,1978,Postgraduate,Single,105623.7,0,1,2013-06-19,88,653,112,134,28,24,253,0,6,12,4,9,0,0,0,0,0,0,0
17587,15841353,1982,Graduate,Together,64184.6,0,0,2013-01-16,99,178,0,315,12,0,130,6,2,3,5,5,0,0,0,0,0,0,1
17588,8470611,1968,Graduate,Divorced,26944.0,1,0,2013-11-12,50,0,4,0,0,0,7,3,3,1,4,6,0,0,0,0,0,0,0
17589,15258256,1987,Graduate,Married,58590.5,1,0,2013-01-10,19,124,9,42,143,5,46,4,1,0,3,4,0,0,0,1,0,0,0
17590,5678264,1961,Graduate,Together,88392.8,0,1,2014-01-31,37,768,11,386,28,0,164,0,4,2,5,5,0,0,0,0,0,0,1
17591,5135397,1975,Graduate,Together,98109.2,0,0,2013-03-03,78,175,58,0,118,0,62,1,3,1,9,3,0,0,1,1,1,0,0
17592,16153652,1996,Graduate,Married,101042.9,0,0,2013-08-07,55,1145,104,18,50,0,64,1,6,6,7,4,0,0,0,0,0,0,1
17593,15286441,1954,Graduate,Widow,81615.0,1,0,2014-02-27,54,0,9,0,12,8,24,3,12,0,1,7,0,0,0,0,0,0,0
17594,8651861,1983,Postgraduate,Single,3190.2,1,1,2012-07-30,47,0,4,0,16,0,14,3,3,0,3,8,0,0,0,0,0,0,0
17595,1289153,1982,Graduate,Married,106703.5,0,0,2013-10-28,3,75,46,437,47,5,63,1,5,12,13,3,0,0,0,0,0,0,0
17596,12190911,1960,Postgraduate,Married,63003.6,0,1,2013-05-29,68,362,80,450,16,157,35,4,10,2,11,5,0,0,0,0,0,0,1
17597,7440672,1958,Graduate,Married,99629.4,0,0,2013-05-23,50,188,123,3,50,15,74,3,4,7,7,4,0,0,0,0,0,0,0
17598,13950639,1964,Postgraduate,Divorced,75659.4,0,1,2014-01-03,97,327,0,14,7,22,30,1,3,9,8,8,0,0,0,0,0,0,0
17599,6955460,1993,Graduate,Single,95274.7,0,0,2012-08-18,4,244,19,0,29,40,171,1,6,2,9,5,0,0,0,0,0,0,0
17600,969591,1975,Undergraduate,Single,29076.2,1,0,2013-01-16,99,0,0,0,3,0,23,4,2,0,4,6,0,0,0,0,0,0,0
17601,1374519,1965,Graduate,Married,64434.9,0,0,2013-11-12,99,64,89,49,47,12,47,1,9,7,11,5,0,0,0,0,0,0,0
17602,2939112,1994,Graduate,Together,58790.9,0,1,2013-10-18,51,0,7,61,10,0,13,3,3,2,4,4,0,0,0,0,0,0,0
17603,15360898,1972,Postgraduate,Married,66269.2,1,1,2014-02-06,88,1,199,0,6,2,62,3,3,2,3,5,0,0,0,0,0,0,0
17604,3294529,1988,Postgraduate,Married,93284.3,0,1,2012-09-19,64,114,0,135,36,62,17,1,12,1,0,4,0,0,0,0,0,0,0
17605,11314398,1973,Graduate,Together,112149.0,0,0,2012-12-22,97,672,199,392,153,54,159,1,9,8,8,3,0,1,1,1,0,0,0
17606,10718697,1964,Graduate,Divorced,84295.1,0,0,2013-11-30,53,36,5,19,9,27,284,1,5,6,5,5,0,0,0,0,0,0,0
17607,9099928,1989,Graduate,Together,80147.1,1,0,2013-06-19,69,107,89,98,43,4,4,1,12,1,9,4,0,1,0,0,0,0,0
17608,12550435,1989,Graduate,Single,56108.6,0,0,2014-04-17,56,11,20,0,10,0,112,2,3,3,3,6,0,0,0,0,0,0,0
17609,4711688,1956,Graduate,Together,105225.8,0,0,2014-05-04,39,507,199,259,90,0,275,1,4,5,12,2,0,0,1,1,0,0,1
17610,2096441,1976,Postgraduate,Together,14438.2,1,0,2013-02-23,59,149,0,0,86,0,32,1,8,1,6,8,0,0,0,0,0,0,0
17611,9849808,1984,Graduate,Widow,112019.7,0,1,2012-12-23,9,321,9,20,139,15,93,0,13,3,6,6,0,0,0,0,0,0,0
17612,10323091,1980,Postgraduate,Together,77275.5,0,0,2013-03-10,40,538,68,42,95,0,25,4,2,1,6,5,0,0,0,0,0,0,1
17613,13379402,1977,Postgraduate,Divorced,69085.4,1,1,2012-11-23,94,0,0,0,13,0,4,1,1,0,3,8,0,0,0,0,0,0,0
17614,12790297,1973,Undergraduate,Single,29756.4,1,0,2012-11-22,99,65,7,0,17,0,17,1,7,2,4,8,0,0,0,0,0,0,0
17615,9971622,1978,Graduate,Together,90921.8,0,0,2013-04-24,33,597,83,70,48,0,120,0,5,4,13,7,0,0,1,0,0,0,1
17616,8217143,1967,Postgraduate,Single,94565.4,0,1,2012-09-27,35,264,0,26,126,0,76,1,5,12,6,5,0,0,0,0,0,0,0
17617,14431003,1966,Postgraduate,Together,20568.7,1,1,2012-11-04,99,0,0,41,3,0,0,4,2,1,3,7,0,0,0,0,0,0,0
17618,3061347,1961,Undergraduate,Together,30079.8,1,1,2013-10-27,59,2,0,0,10,2,14,2,1,2,3,6,0,0,0,0,0,0,0
17619,7030573,1981,Graduate,Divorced,70552.2,0,0,2012-07-30,65,353,128,293,145,3,118,1,6,6,13,2,0,1,0,1,0,0,0
17620,14361396,1963,Postgraduate,Married,87711.6,0,1,2013-07-25,44,12,199,2,76,0,8,1,1,1,4,8,0,0,0,0,0,0,0
17621,13624583,1964,Graduate,Divorced,54889.3,1,0,2013-05-08,29,446,0,0,0,0,18,3,1,3,3,7,0,0,0,0,0,0,0
17622,12144304,1973,Postgraduate,Together,91690.3,0,0,2013-09-07,0,60,19,157,48,0,48,1,9,2,13,5,0,0,0,0,0,0,0
17623,5414462,1977,Graduate,Together,53567.1,0,1,2012-10-03,94,0,14,0,18,0,69,3,4,1,2,7,1,0,0,0,0,0,0
17624,4262434,1986,Undergraduate,Together,82480.0,0,0,2012-12-30,39,0,96,18,244,29,290,2,4,7,10,5,0,1,0,0,1,0,0
17625,70294,1965,Undergraduate,Single,70222.7,1,1,2014-06-29,62,0,10,27,12,0,20,2,2,0,3,9,0,0,0,0,0,0,0
17626,6360890,1981,Graduate,Married,76499.9,0,0,2013-11-30,25,115,55,35,0,0,174,4,5,2,3,4,0,0,0,0,1,0,1
17627,16504045,1963,Graduate,Divorced,70390.1,1,1,2013-09-20,99,0,4,0,35,0,1,3,3,0,1,7,0,0,0,0,0,0,0
17628,5077282,1964,Graduate,Married,90879.6,0,2,2013-10-28,99,417,119,138,43,1,33,1,9,1,6,3,0,0,1,0,0,0,0
17629,13501542,1961,Graduate,Married,64261.0,0,1,2012-08-07,35,986,199,237,121,33,133,1,8,8,8,1,0,1,0,1,0,0,1
17630,12398834,1956,Postgraduate,Single,9840.5,1,0,2013-06-30,29,63,70,3,27,7,87,1,4,1,3,8,0,0,0,0,0,0,0
17631,12703970,1974,Graduate,Single,68544.9,0,1,2014-03-06,55,0,102,8,99,18,62,3,4,4,3,1,0,0,0,0,0,0,0
17632,10195472,1956,Graduate,Married,69923.0,0,0,2013-03-02,99,3,38,0,149,0,42,2,6,3,5,6,0,0,0,0,0,0,0
17633,1626530,1960,Graduate,Married,98414.1,0,0,2013-02-28,24,523,36,301,52,7,37,1,7,10,4,4,0,0,0,0,0,0,0
17634,15529652,1977,Undergraduate,Single,63878.1,1,0,2013-12-17,34,0,7,0,12,0,21,4,2,1,2,7,0,0,0,0,0,0,0
17635,5232032,1984,Graduate,Together,64852.1,1,1,2014-04-14,90,0,8,10,12,4,13,1,2,4,2,7,0,0,0,0,0,0,0
17636,10826009,1957,Graduate,Divorced,88365.8,0,0,2013-11-26,55,181,24,0,68,0,19,3,5,2,6,6,0,0,0,0,0,0,0
17637,12334147,1973,Graduate,Together,97815.7,0,1,2013-03-13,40,325,58,0,61,0,273,1,6,10,7,3,0,1,0,1,0,0,0
17638,5216351,1983,Undergraduate,Single,109611.6,0,0,2012-07-30,31,1186,93,526,51,0,148,3,10,5,2,3,0,0,0,0,0,0,1
17639,3299223,1965,Graduate,Single,106929.3,0,1,2012-08-09,0,52,139,541,38,33,110,1,8,7,8,3,0,0,0,1,0,0,0
17640,7739316,1950,Undergraduate,Single,59679.6,1,0,2013-12-10,29,44,7,0,3,0,5,3,3,1,3,4,0,0,0,0,0,0,0
17641,3087864,1983,Graduate,Single,42386.0,1,0,2013-11-24,99,55,10,0,16,6,23,2,3,0,0,7,0,0,0,0,0,0,0
17642,10641120,1976,Graduate,Single,80391.9,0,0,2012-12-24,36,587,93,539,245,150,152,1,5,4,11,2,0,0,1,1,0,0,0
17643,9037743,1980,Graduate,Single,74684.3,1,1,2013-04-10,81,176,7,65,193,83,19,2,7,0,4,5,0,0,0,0,0,0,0
17644,13657975,1979,Graduate,Married,107346.4,0,1,2013-05-29,60,1259,199,0,29,33,161,1,4,3,10,3,0,0,0,0,0,0,0
17645,4543728,1990,Undergraduate,Single,51164.1,0,0,2013-08-09,93,1319,0,54,163,0,17,1,5,3,6,2,0,0,0,0,0,0,0
17646,10067561,1975,Graduate,Widow,46251.3,1,1,2013-01-11,73,0,0,9,13,1,24,2,3,0,3,7,1,0,0,0,0,0,0
17647,16283246,1963,Postgraduate,Married,39993.2,0,0,2013-01-28,2,25,27,6,119,0,62,3,6,5,2,6,0,0,0,0,0,0,0
17648,12219634,1980,Graduate,Married,94685.1,0,0,2014-04-30,34,308,191,322,52,11,98,3,11,2,13,5,0,0,0,0,0,0,0
17649,13511437,1996,Postgraduate,Single,45131.4,1,0,2013-10-22,35,38,9,112,9,4,27,1,4,11,3,5,0,0,0,0,0,0,0
17650,13592990,1985,Graduate,Widow,25984.2,0,0,2013-07-17,99,0,14,8,39,0,13,3,4,1,3,5,0,0,0,1,0,0,0
17651,13441774,1965,Postgraduate,Together,46851.6,1,1,2013-04-06,87,0,3,0,2,0,0,2,1,1,3,8,0,0,0,0,0,0,0
17652,3328010,1959,Graduate,Together,77357.8,0,0,2013-10-10,75,208,97,31,43,8,104,3,9,4,11,8,0,1,0,0,0,0,0
17653,11125875,1957,Postgraduate,Married,105692.3,2,0,2014-01-12,52,398,95,22,103,116,3,1,4,7,5,6,0,0,0,0,0,0,0
17654,12934695,1980,Undergraduate,Married,51307.9,1,0,2014-06-16,11,0,1,0,7,0,2,1,1,0,3,10,0,0,0,0,0,0,0
17655,3589181,1973,Postgraduate,Married,58144.8,1,0,2014-06-20,99,0,0,0,8,0,3,1,2,0,4,6,0,0,0,0,0,0,0
17656,11467889,1961,Graduate,Divorced,110316.7,0,0,2013-01-16,93,530,107,189,10,145,52,1,5,9,8,4,0,0,0,0,0,0,0
17657,9614327,1955,Postgraduate,Together,32755.4,1,1,2012-11-13,10,22,6,158,12,0,14,2,1,2,10,7,0,0,0,0,0,0,0
17658,2421007,1980,Postgraduate,Together,84766.0,0,0,2013-01-02,99,114,18,216,15,0,178,1,8,2,7,5,0,1,0,1,0,0,0
17659,10707530,1953,Graduate,Together,86717.2,1,0,2013-09-02,93,67,0,0,34,19,66,8,0,2,3,5,0,0,0,0,0,1,0
17660,11027889,1986,Undergraduate,Divorced,101570.3,0,0,2012-07-30,62,1147,54,0,27,44,210,1,4,2,4,4,0,0,0,0,0,0,0
17661,4625804,1954,Graduate,Married,27276.2,1,0,2013-08-22,55,0,0,0,8,0,23,3,2,1,4,8,0,0,0,0,0,0,0
17662,8374970,1979,Graduate,Married,56901.7,0,0,2013-08-26,97,378,25,88,43,6,1,1,12,2,6,7,0,0,0,0,0,0,0
17663,7621561,1968,Graduate,Single,108733.7,0,0,2012-11-12,7,103,141,366,34,21,53,0,5,5,10,4,0,1,1,0,0,0,1
17664,13884451,1996,Undergraduate,Single,28232.9,1,1,2013-12-24,99,0,7,0,12,5,0,2,2,1,4,7,0,0,0,0,0,0,0
17665,3921754,1956,Postgraduate,Widow,99017.3,0,2,2012-08-18,24,278,111,0,45,21,260,1,5,2,9,11,0,1,1,0,0,0,1
17666,9802239,1967,Postgraduate,Single,60180.5,0,0,2013-04-01,1,1214,52,674,40,48,54,1,6,7,12,3,0,0,0,0,0,0,0
17667,6310344,1988,Undergraduate,Together,34051.0,1,1,2014-01-02,99,8,0,0,6,1,0,3,2,1,3,7,0,0,0,0,0,0,0
17668,8929006,1988,Undergraduate,Together,32677.5,1,0,2013-10-09,95,0,0,0,0,0,0,1,2,1,5,6,0,0,0,0,0,0,0
17669,7215540,1971,Graduate,Together,110628.2,0,0,2013-04-20,92,215,142,183,43,17,191,1,7,5,11,4,0,1,1,1,0,0,1
17670,4667607,1980,Graduate,Divorced,75991.1,0,0,2013-10-14,66,867,38,108,124,0,123,1,4,6,6,5,0,1,1,1,0,0,0
17671,5954994,1964,Graduate,Single,103637.9,0,1,2013-03-08,0,403,133,278,39,27,60,1,4,2,11,3,0,0,0,0,0,0,1
17672,15800889,1990,Graduate,Together,71804.0,0,0,2013-06-05,65,0,11,142,28,3,24,1,11,1,7,3,0,0,0,0,0,0,0
17673,12555742,1993,Graduate,Together,101694.7,0,0,2012-10-20,95,1368,199,0,125,0,49,1,4,13,6,6,0,0,0,0,0,0,0
17674,6678517,1973,Undergraduate,Married,27650.0,1,1,2012-07-30,99,0,1,5,13,6,4,3,2,1,3,4,0,0,0,0,0,0,0
17675,9829430,1968,Graduate,Single,62510.7,1,1,2013-11-22,93,72,0,43,14,26,60,1,11,4,4,7,0,0,1,0,0,0,0
17676,3136683,1974,Postgraduate,Single,47872.1,1,0,2012-09-11,82,0,3,0,4,0,63,4,3,0,2,7,0,0,0,0,0,0,0
17677,723453,1990,Graduate,Together,111974.4,0,1,2013-12-31,80,977,199,697,208,90,46,1,6,12,10,1,0,1,1,1,0,0,0
17678,14602457,1959,Undergraduate,Single,98104.6,0,0,2013-02-24,84,0,52,0,121,2,39,3,5,2,4,5,1,0,1,0,0,0,1
17679,9183292,1961,Postgraduate,Together,103946.0,0,0,2012-10-14,7,1183,117,622,259,0,140,1,8,7,12,4,0,1,0,0,0,0,1
17680,12544892,1973,Graduate,Together,42310.3,1,0,2013-06-21,8,0,10,0,0,0,12,2,0,0,3,6,0,0,0,0,0,0,0
17681,11503266,1962,Graduate,Together,97078.0,0,0,2012-12-11,76,425,153,0,51,48,80,3,7,3,10,5,0,0,1,0,1,0,0
17682,11675422,1960,Postgraduate,Single,80339.4,1,0,2014-06-13,99,0,10,0,9,0,70,2,4,1,4,7,0,0,0,0,0,0,0
17683,14446758,1959,Postgraduate,Together,32240.1,1,1,2013-05-12,8,40,0,6,10,0,20,3,3,4,2,7,0,0,0,0,0,0,0
17684,13924743,1996,Postgraduate,Together,91564.9,0,2,2013-05-23,99,659,18,302,30,22,17,4,8,5,11,6,0,0,0,0,0,0,0
17685,9785305,1968,Undergraduate,Married,36380.6,1,1,2012-07-30,12,0,12,15,2,9,13,4,2,1,3,7,0,0,0,0,0,1,0
17686,13384341,1961,Postgraduate,Together,64493.1,0,0,2012-08-31,34,443,31,101,169,69,48,1,8,8,0,5,0,1,0,0,0,0,1
17687,1436017,1971,Postgraduate,Single,20824.4,1,0,2013-01-26,81,63,13,12,10,5,37,4,5,1,10,8,0,0,0,0,0,1,0
17688,9935771,1992,Undergraduate,Married,25649.4,1,0,2012-12-08,14,280,2,121,12,0,10,1,0,2,5,6,0,0,0,0,0,0,0
17689,14727581,1990,Graduate,Divorced,112101.3,1,0,2013-11-28,82,563,61,906,65,40,52,1,11,5,6,4,1,0,1,1,0,0,0
17690,12054969,1979,Postgraduate,Together,67454.9,1,1,2013-04-09,99,0,2,0,0,0,3,2,3,0,3,7,0,0,0,0,0,0,0
17691,8300198,1981,Postgraduate,Together,17271.4,1,0,2012-07-30,55,0,8,0,1,11,7,3,1,1,3,7,0,0,0,0,0,0,0
17692,7094915,1988,Postgraduate,Together,51662.4,0,0,2013-08-11,78,104,7,0,225,112,20,6,8,4,8,19,0,0,0,0,0,1,0
17693,16176795,1978,Undergraduate,Divorced,28849.1,1,0,2012-08-07,38,0,1,0,7,0,0,4,2,1,4,7,0,0,0,0,0,0,0
17694,5741574,1996,Postgraduate,Divorced,10662.5,0,0,2013-06-02,17,1272,7,260,252,25,15,0,6,5,8,4,0,0,0,0,0,0,0
17695,7849360,1988,Postgraduate,Together,79386.6,0,0,2013-06-25,21,80,3,0,0,0,15,3,1,0,2,10,0,0,0,0,0,0,0
17696,11101793,1977,Graduate,Together,56615.6,1,0,2014-06-24,61,0,1,0,17,0,10,3,3,2,0,8,0,0,0,0,0,0,0
17697,11476376,1985,Graduate,Single,105733.9,0,0,2014-02-23,67,37,35,30,88,105,123,1,6,2,10,2,0,1,1,0,1,0,0
17698,354755,1978,Postgraduate,Together,39267.0,0,0,2014-01-18,0,801,105,0,0,64,104,1,7,4,2,4,0,0,0,0,0,0,0
17699,12707271,1984,Postgraduate,Single,103888.7,0,0,2013-11-19,48,423,91,869,156,34,14,4,4,3,13,4,0,0,0,0,0,0,0
17700,750992,1992,Postgraduate,Divorced,107018.3,0,0,2013-08-14,19,202,158,61,13,80,84,3,6,2,6,6,0,0,1,1,0,0,0
17701,1752463,1963,Postgraduate,Divorced,89335.4,0,0,2013-05-25,86,222,61,126,5,31,23,1,7,5,6,6,0,0,0,0,0,0,1
17702,4748525,1975,Graduate,Married,113337.0,0,0,2013-04-25,39,161,33,44,168,44,70,1,4,5,12,6,0,0,0,0,0,0,0
17703,5166729,1968,Graduate,Single,109888.0,0,0,2013-12-03,99,22,39,360,49,55,149,1,5,3,7,2,0,1,1,1,0,0,0
17704,16278717,1959,Postgraduate,Single,72100.8,0,0,2013-12-03,10,717,6,154,4,3,68,3,3,5,5,6,0,0,0,0,0,0,0
17705,11414900,1977,Graduate,Together,69002.6,1,1,2012-08-01,56,1171,4,0,14,0,112,2,4,2,5,7,0,0,0,0,0,0,0
17706,9403613,1994,Graduate,Divorced,8789.0,1,1,2013-11-28,38,0,8,0,4,4,25,4,1,1,3,7,0,0,0,0,0,0,0
17707,4102573,1964,Postgraduate,Together,112058.8,0,0,2013-02-17,17,1339,76,936,94,13,40,1,7,5,9,3,0,1,1,1,0,0,1
17708,12352379,1992,Postgraduate,Together,53897.5,2,1,2014-01-04,89,0,12,0,5,7,8,3,3,1,3,7,0,0,0,0,0,0,0
17709,3987790,1987,Postgraduate,Married,68141.5,1,0,2013-11-27,78,0,0,44,9,5,41,3,2,1,3,4,0,0,0,0,1,1,0
